xl,xh,NLOnovp,dNLOnovp
673.75,675.0,0.00011108447456493071,6.272703812900243e-08
675.0,676.25,0.00011231967128078091,6.315436531552504e-08
676.25,677.5,0.00011369173545890106,6.363083244318864e-08
677.5,678.75,0.00011520549540044834,6.413902363763572e-08
678.75,680.0,0.00011649021871950741,6.458026664674845e-08
680.0,681.25,0.00011790121830980674,6.503163115328998e-08
681.25,682.5,0.000119360280979622,6.557061806263146e-08
682.5,683.75,0.00012062983334647094,6.593741383396376e-08
683.75,685.0,0.00012222455333606283,6.648639900598442e-08
685.0,686.25,0.0001236942617615763,6.700236454157761e-08
686.25,687.5,0.0001251726464649696,6.74528618059096e-08
687.5,688.75,0.00012656045861829545,6.794521426524638e-08
688.75,690.0,0.00012803422926026118,6.838799890261446e-08
690.0,691.25,0.00012953969129538714,6.889676335266696e-08
691.25,692.5,0.00013100227416756307,6.939056157304434e-08
692.5,693.75,0.00013263147730819958,6.991515974356272e-08
693.75,695.0,0.00013410134409425707,7.03783331663133e-08
695.0,696.25,0.0001356167576103894,7.083457844778555e-08
696.25,697.5,0.0001372615272512513,7.137460787793362e-08
697.5,698.75,0.00013875242682998576,7.190147949208719e-08
698.75,700.0,0.00014039909519003807,7.247516228508446e-08
700.0,701.25,0.00014217209836075827,7.300173839494095e-08
701.25,702.5,0.0001436132545687486,7.340931747459763e-08
702.5,703.75,0.0001452053106014033,7.392596524645209e-08
703.75,705.0,0.0001467516598367449,7.448363871043183e-08
705.0,706.25,0.00014865226714986732,7.505212025201486e-08
706.25,707.5,0.00015029754688607343,7.555044291322675e-08
707.5,708.75,0.00015171465961313715,7.602108019008914e-08
708.75,710.0,0.00015352193074748732,7.658263546294251e-08
710.0,711.25,0.00015527561743948256,7.711542369383356e-08
711.25,712.5,0.00015710767283229067,7.771441390884378e-08
712.5,713.75,0.00015877358215140615,7.821026490026615e-08
713.75,715.0,0.00016050827447977714,7.87308837086853e-08
715.0,716.25,0.00016228732540549929,7.92989894620153e-08
716.25,717.5,0.00016407687577836,7.983047343432447e-08
717.5,718.75,0.000165802172297336,8.029789728549119e-08
718.75,720.0,0.00016770608527384413,8.094432488387443e-08
720.0,721.25,0.00016973109111755415,8.155798393860633e-08
721.25,722.5,0.00017127629928248342,8.19854909640105e-08
722.5,723.75,0.00017328289418657,8.260858327702663e-08
723.75,725.0,0.00017527515103668911,8.324005167672948e-08
725.0,726.25,0.00017703769324996414,8.37665963275027e-08
726.25,727.5,0.00017909606405329555,8.437522259141443e-08
727.5,728.75,0.00018103545213793816,8.493101377974441e-08
728.75,730.0,0.00018310646649905742,8.549515618768831e-08
730.0,731.25,0.0001848544329699368,8.601935560264123e-08
731.25,732.5,0.0001868954895735502,8.664980498868468e-08
732.5,733.75,0.00018909845730710075,8.728896477743066e-08
733.75,735.0,0.0001910638685752734,8.785194552163851e-08
735.0,736.25,0.00019324122692197758,8.849526004134573e-08
736.25,737.5,0.00019535596951521597,8.913993940544792e-08
737.5,738.75,0.00019730235802642074,8.973145750793793e-08
738.75,740.0,0.00019934551950054086,9.025479773226533e-08
740.0,741.25,0.0002016221231607487,9.091622851545128e-08
741.25,742.5,0.00020375943612924098,9.153899977611736e-08
742.5,743.75,0.0002058000124568777,9.209503816445901e-08
743.75,745.0,0.00020841122086906813,9.287892304629269e-08
745.0,746.25,0.0002104489262187602,9.339859805114552e-08
746.25,747.5,0.00021258114634879305,9.402265293300985e-08
747.5,748.75,0.0002151015570489116,9.47829016499161e-08
748.75,750.0,0.00021754783516188275,9.547053785068146e-08
750.0,751.25,0.00021978691515847843,9.606360106641695e-08
751.25,752.5,0.00022205112288771787,9.667067941202525e-08
752.5,753.75,0.00022444816028714202,9.738241821604005e-08
753.75,755.0,0.00022676597638376044,9.80022906274718e-08
755.0,756.25,0.00022934136538319767,9.87187729716028e-08
756.25,757.5,0.00023186042008368596,9.940622822287651e-08
757.5,758.75,0.0002342316854920327,1.0005116976458426e-07
758.75,760.0,0.00023664156078879547,1.0068392430490356e-07
760.0,761.25,0.00023938976884547061,1.014786081227638e-07
761.25,762.5,0.00024188887607975453,1.0212651663556736e-07
762.5,763.75,0.0002443798125125539,1.0277659851958261e-07
763.75,765.0,0.00024724569892063957,1.0358847250094407e-07
765.0,766.25,0.000249606051341756,1.0416851428411242e-07
766.25,767.5,0.00025244514242263907,1.0494562848329034e-07
767.5,768.75,0.0002550692839725803,1.0570419592802837e-07
768.75,770.0,0.00025772344541436995,1.0636932310773297e-07
770.0,771.25,0.00026050668727859984,1.071113254515212e-07
771.25,772.5,0.00026348188934456623,1.0790632350268604e-07
772.5,773.75,0.0002663644244440704,1.0868244519693945e-07
773.75,775.0,0.00026920021127847154,1.0941328061129261e-07
775.0,776.25,0.0002719792208269925,1.1014152409888771e-07
776.25,777.5,0.00027482709398579663,1.108483773364878e-07
777.5,778.75,0.000277951831043855,1.1170998683990305e-07
778.75,780.0,0.00028076150256500597,1.1246216281230011e-07
780.0,781.25,0.0002837773600459627,1.1321707756662779e-07
781.25,782.5,0.00028696688884192047,1.1403275551752422e-07
782.5,783.75,0.00029005441372334897,1.1485748540720578e-07
783.75,785.0,0.0002931994783569129,1.1560770995749917e-07
785.0,786.25,0.00029629162729840247,1.1647186728613602e-07
786.25,787.5,0.00029957426779820786,1.172962891607633e-07
787.5,788.75,0.00030265719693891343,1.1805596863528553e-07
788.75,790.0,0.000305683792802238,1.1879672159280375e-07
790.0,791.25,0.000309264309596934,1.197510573805168e-07
791.25,792.5,0.00031295347244305547,1.2066361173364403e-07
792.5,793.75,0.0003161318925528752,1.21429580650667e-07
793.75,795.0,0.00031941719033813307,1.222857017192857e-07
795.0,796.25,0.0003229373244734765,1.2311795740933117e-07
796.25,797.5,0.0003264504634165127,1.239881073894029e-07
797.5,798.75,0.0003300906678112055,1.249571406592694e-07
798.75,800.0,0.0003337055068367704,1.2579239543217878e-07
800.0,801.25,0.00033737239964720715,1.2667757223565404e-07
801.25,802.5,0.000341122846973697,1.2761561424178659e-07
802.5,803.75,0.0003446776869888808,1.2853444966577242e-07
803.75,805.0,0.00034843995878429743,1.2940198425035666e-07
805.0,806.25,0.0003522955773102783,1.3033536927248364e-07
